SubID,RewardLevel,PenaltyLevel,CueDisplayed,Interval,IntervalLength_Ideal,IntervalLength_Actual,IntervalLengthNoISI_Actual,TaskBugCorrected,RewardLevelTaskCode,PenaltyLevelTaskCode
2074,1,0,Loss2_Pen1,61,6.8,6.89870233400143,4.89870233400143,0,1,0
2074,1,0,Loss2_Pen1,62,6,6.00125997500436,4.25125997500436,0,1,0
2074,1,0,Loss2_Pen1,63,8.4,8.41546501900302,5.91546501900302,0,1,0
2074,0,0,Loss1_Pen1,64,8.4,8.64866619900567,6.39866619900567,0,0,0
2075,1,1,Loss2_Pen2,1,6.8,6.84952791999967,5.34952791999967,0,1,1
2075,0,1,Loss1_Pen2,2,6,6.28147209300369,4.78147209300369,0,0,1
2075,0,1,Loss1_Pen2,3,6,6.01549149399943,5.01549149399943,0,0,1
2075,0,1,Loss1_Pen2,4,8.4,8.41525502299919,6.41525502299919,0,0,1
2075,0,1,Loss1_Pen2,5,7.6,7.61545726100303,6.11545726100303,0,0,1
2075,0,1,Loss1_Pen2,6,6.8,6.81564045599953,5.56564045599953,0,0,1
2075,1,1,Loss2_Pen2,7,8.4,8.41533736800193,6.41533736800193,0,1,1
2075,1,1,Loss2_Pen2,8,6.8,6.93222271500417,5.68222271500417,0,1,1
2075,1,1,Loss2_Pen2,9,6,6.01538932799303,5.26538932799303,0,1,1
2075,0,1,Loss1_Pen2,10,7.6,7.61630683599651,6.11630683599651,0,0,1
2075,1,1,Loss2_Pen2,11,7.6,7.61525481299759,6.11525481299759,0,1,1
2075,1,1,Loss2_Pen2,12,7.6,7.64853292099724,5.64853292099724,0,1,1
2075,1,1,Loss2_Pen2,13,6,6.03206350000255,4.53206350000255,0,1,1
2075,0,1,Loss1_Pen2,14,8.4,8.4157289490031,6.1657289490031,0,0,1
2075,1,1,Loss2_Pen2,15,8.4,8.41544325100404,6.41544325100404,0,1,1
2075,0,1,Loss1_Pen2,16,6.8,6.80127262199676,5.30127262199676,0,0,1
2075,0,0,Loss1_Pen1,17,6.8,6.8153995620014,5.0653995620014,0,0,0
2075,1,0,Loss2_Pen1,18,6.8,6.81536111899914,5.06536111899914,0,1,0
2075,0,0,Loss1_Pen1,19,6,6.11541803300497,4.61541803300497,0,0,0
2075,0,0,Loss1_Pen1,20,6.8,6.81592889800231,5.81592889800231,0,0,0
2075,1,0,Loss2_Pen1,21,6.8,6.93205374800164,5.43205374800164,0,1,0
2075,1,0,Loss2_Pen1,22,7.6,7.60130714599654,5.85130714599654,0,1,0
2075,1,0,Loss2_Pen1,23,7.6,7.63207805199636,5.88207805199636,0,1,0
2075,0,0,Loss1_Pen1,24,7.6,7.6153099660005,6.1153099660005,0,0,0
2075,1,0,Loss2_Pen1,25,8.4,8.40122916799737,6.40122916799737,0,1,0
2075,0,0,Loss1_Pen1,26,8.4,8.4159639510035,6.1659639510035,0,0,0
2075,1,0,Loss2_Pen1,27,6,6.01548429799732,4.51548429799732,0,1,0
2075,1,0,Loss2_Pen1,28,8.4,8.41631980999955,6.66631980999955,0,1,0
2075,0,0,Loss1_Pen1,29,6,6.01541084700148,4.51541084700148,0,0,0
2075,0,0,Loss1_Pen1,30,8.4,8.40128889200423,6.40128889200423,0,0,0
2075,0,0,Loss1_Pen1,31,7.6,7.60136318700097,5.85136318700097,0,0,0
2075,1,0,Loss2_Pen1,32,6,6.01627616000042,4.76627616000042,0,1,0
2075,1,0,Loss2_Pen1,33,6.8,6.83203560599941,5.58203560599941,0,1,0
2075,1,1,Loss2_Pen2,34,7.6,7.60126539500197,6.10126539500197,0,1,1
2075,1,0,Loss2_Pen1,35,6,6.11536610199983,4.61536610199983,0,1,0
2075,1,0,Loss2_Pen1,36,6.8,6.81534109000495,5.81534109000495,0,1,0
2075,1,0,Loss2_Pen1,37,6,6.0153254869947,4.7653254869947,0,1,0
2075,1,1,Loss2_Pen2,38,7.6,7.61538047599606,6.11538047599606,0,1,1
2075,1,0,Loss2_Pen1,39,6,6.01578818200505,4.76578818200505,0,1,0
2075,1,1,Loss2_Pen2,40,7.6,7.60036298300111,5.60036298300111,0,1,1
2075,1,1,Loss2_Pen2,41,8.4,8.40129128399712,6.15129128399712,0,1,1
2075,1,0,Loss2_Pen1,42,6.8,6.86527662899607,5.36527662899607,0,1,0
2075,1,1,Loss2_Pen2,43,8.4,8.41524805399968,6.41524805399968,0,1,1
2075,1,1,Loss2_Pen2,44,8.4,8.40126875999704,6.40126875999704,0,1,1
2075,1,1,Loss2_Pen2,45,7.6,7.60126097999455,5.60126097999455,0,1,1
2075,1,0,Loss2_Pen1,46,6.8,6.81608562799374,5.31608562799374,0,1,0
2075,1,1,Loss2_Pen2,47,8.4,8.41527998699894,6.66527998699894,0,1,1
2075,1,0,Loss2_Pen1,48,6,6.08202179500222,4.58202179500222,0,1,0
2075,0,0,Loss1_Pen1,49,6,6.00017590999778,4.25017590999778,0,0,0
2075,0,1,Loss1_Pen2,50,8.4,8.4160521369995,6.1660521369995,0,0,1
2075,0,0,Loss1_Pen1,51,6.8,6.94989378400351,5.44989378400351,0,0,0
2075,0,1,Loss1_Pen2,52,8.4,8.41547714300395,6.41547714300395,0,0,1
2075,0,1,Loss1_Pen2,53,7.6,7.81540908899478,6.06540908899478,0,0,1
2075,0,1,Loss1_Pen2,54,7.6,7.61531445300352,5.86531445300352,0,0,1
2075,0,1,Loss1_Pen2,55,7.6,7.78202798299753,6.03202798299753,0,0,1
2075,0,0,Loss1_Pen1,56,6.8,6.99905832500372,5.49905832500372,0,0,0
2075,0,0,Loss1_Pen1,57,6,6.2820603479995,4.7820603479995,0,0,0
2075,0,1,Loss1_Pen2,58,7.6,7.60126374600077,5.60126374600077,0,0,1
2075,0,1,Loss1_Pen2,59,8.4,8.41531051100173,6.41531051100173,0,0,1
2075,0,0,Loss1_Pen1,60,6,6.28198800699465,4.78198800699465,0,0,0
2075,0,1,Loss1_Pen2,61,8.4,8.41527668100025,6.66527668100025,0,0,1
2075,0,0,Loss1_Pen1,62,6.8,6.80126071599807,5.05126071599807,0,0,0
2075,0,0,Loss1_Pen1,63,6.8,6.81530686299811,5.56530686299811,0,0,0
2075,0,0,Loss1_Pen1,64,6,6.01540262799972,4.51540262799972,0,0,0
2076,0,1,Loss1_Pen2,1,7.6,7.61694222800725,5.36694222800725,0,0,1
2076,0,0,Loss1_Pen1,2,6.8,6.81577166100033,5.06577166100033,0,0,0
2076,0,1,Loss1_Pen2,3,7.6,7.61529420899751,5.61529420899751,0,0,1
2076,0,1,Loss1_Pen2,4,8.4,8.41532977299357,6.16532977299357,0,0,1
2076,0,0,Loss1_Pen1,5,6,6.18205440499878,4.43205440499878,0,0,0
2076,0,0,Loss1_Pen1,6,6,6.03292689600494,4.28292689600494,0,0,0
2076,0,0,Loss1_Pen1,7,6,6.13203258899739,4.38203258899739,0,0,0
2076,0,1,Loss1_Pen2,8,8.4,8.4154061970039,6.1654061970039,0,0,1
2076,0,0,Loss1_Pen1,9,6.8,6.81545969199215,4.81545969199215,0,0,0
2076,0,0,Loss1_Pen1,10,6.8,6.81537935699453,5.06537935699453,0,0,0
2076,0,0,Loss1_Pen1,11,6,6.01538893600809,4.51538893600809,0,0,0
2076,0,1,Loss1_Pen2,12,8.4,8.40130580500409,5.90130580500409,0,0,1
2076,0,1,Loss1_Pen2,13,8.4,8.40129215200432,5.90129215200432,0,0,1
2076,0,1,Loss1_Pen2,14,7.6,7.83202460200118,5.58202460200118,0,0,1
2076,0,0,Loss1_Pen1,15,6.8,6.80033774199546,4.55033774199546,0,0,0
2076,0,1,Loss1_Pen2,16,7.6,7.61537446000148,5.61537446000148,0,0,1
2076,1,0,Loss2_Pen1,17,6.8,6.81538400700083,4.56538400700083,0,1,0
2076,1,0,Loss2_Pen1,18,6,6.19875134600443,4.44875134600443,0,1,0
2076,1,1,Loss2_Pen2,19,7.6,7.6320833159989,5.3820833159989,0,1,1
2076,1,0,Loss2_Pen1,20,6,6.0154279559938,4.2654279559938,0,1,0
2076,1,1,Loss2_Pen2,21,7.6,7.60130858499906,5.35130858499906,0,1,1
2076,1,1,Loss2_Pen2,22,8.4,8.40021034299571,5.90021034299571,0,1,1
2076,1,1,Loss2_Pen2,23,8.4,8.41537846000574,6.16537846000574,0,1,1
2076,1,0,Loss2_Pen1,24,6.8,6.83321621599316,4.58321621599316,0,1,0
2076,1,0,Loss2_Pen1,25,6,6.01595236700086,4.51595236700086,0,1,0
2076,1,0,Loss2_Pen1,26,6.8,6.8161182779877,5.0661182779877,0,1,0
2076,1,0,Loss2_Pen1,27,6.8,6.91613164701266,5.16613164701266,0,1,0
2076,1,1,Loss2_Pen2,28,8.4,8.40128821400867,5.90128821400867,0,1,1
2076,1,0,Loss2_Pen1,29,6,6.00132522200875,4.00132522200875,0,1,0
2076,1,1,Loss2_Pen2,30,7.6,7.6157936110103,5.6157936110103,0,1,1
2076,1,1,Loss2_Pen2,31,8.4,8.41531175699492,6.16531175699492,0,1,1
2076,1,1,Loss2_Pen2,32,7.6,7.61541054300324,5.61541054300324,0,1,1
2076,0,0,Loss1_Pen1,33,7.6,7.76535033799883,5.51535033799883,0,0,0
2076,1,0,Loss2_Pen1,34,8.4,8.44865674099128,5.94865674099128,0,1,0
2076,0,0,Loss1_Pen1,35,6.8,6.8002798850066,4.8002798850066,0,0,0
2076,1,0,Loss2_Pen1,36,7.6,7.88201855101215,5.63201855101215,0,1,0
2076,0,0,Loss1_Pen1,37,6,6.03267558499647,4.28267558499647,0,0,0
2076,0,0,Loss1_Pen1,38,6,6.00042603300244,4.00042603300244,0,0,0
2076,0,0,Loss1_Pen1,39,7.6,7.60129882700858,5.10129882700858,0,0,0
2076,1,0,Loss2_Pen1,40,6,6.01529516899609,4.26529516899609,0,1,0
2076,1,0,Loss2_Pen1,41,7.6,7.6002959109901,5.3502959109901,0,1,0
2076,0,0,Loss1_Pen1,42,6.8,6.86533204298757,5.11533204298757,0,0,0
2076,1,0,Loss2_Pen1,43,8.4,8.41527710600349,6.16527710600349,0,1,0
2076,1,0,Loss2_Pen1,44,6,6.09948383099982,5.09948383099982,0,1,0
2076,1,0,Loss2_Pen1,45,6.8,6.81538528901001,5.31538528901001,0,1,0
2076,1,0,Loss2_Pen1,46,6.8,6.98201780200179,5.23201780200179,0,1,0
2076,0,0,Loss1_Pen1,47,8.4,8.40126698500535,6.15126698500535,0,0,0
2076,0,0,Loss1_Pen1,48,8.4,8.41528494199156,6.16528494199156,0,0,0
2076,1,1,Loss2_Pen2,49,6.8,6.93201838999812,4.93201838999812,0,1,1
2076,1,1,Loss2_Pen2,50,6,6.08205564800301,4.33205564800301,0,1,1
2076,0,1,Loss1_Pen2,51,6.8,6.80126611200103,4.80126611200103,0,0,1
2076,0,1,Loss1_Pen2,52,8.4,8.41537483299908,6.16537483299908,0,0,1
2076,0,1,Loss1_Pen2,53,8.4,8.40126297199458,5.65126297199458,0,0,1
2076,0,1,Loss1_Pen2,54,7.6,7.61527811900305,5.61527811900305,0,0,1
2076,1,1,Loss2_Pen2,55,8.4,8.43311661700136,6.18311661700136,0,1,1
2076,0,1,Loss1_Pen2,56,7.6,7.69868747200235,5.69868747200235,0,0,1
2076,0,1,Loss1_Pen2,57,6.8,6.8320370529982,4.8320370529982,0,0,1
2076,1,1,Loss2_Pen2,58,7.6,7.6153637660027,5.8653637660027,0,1,1
2076,0,1,Loss1_Pen2,59,6,6.01544159201148,4.51544159201148,0,0,1
2076,0,1,Loss1_Pen2,60,6,6.0332314910047,4.2832314910047,0,0,1
2076,1,1,Loss2_Pen2,61,6.8,6.83193421299802,5.33193421299802,0,1,1
2076,1,1,Loss2_Pen2,62,8.4,8.40126939900802,6.15126939900802,0,1,1
2076,1,1,Loss2_Pen2,63,7.6,7.69869189799647,5.69869189799647,0,1,1
2076,1,1,Loss2_Pen2,64,6,6.01537503598956,5.76537503598956,0,1,1
2077,0,0,Loss1_Pen1,1,8.4,8.41613600798883,6.66613600798883,0,0,0
2077,1,0,Loss2_Pen1,2,6,6.00057634500263,4.75057634500263,0,1,0
2077,0,0,Loss1_Pen1,3,7.6,7.64883501599252,6.14883501599252,0,0,0
2077,0,0,Loss1_Pen1,4,6.8,7.08207221799239,5.83207221799239,0,0,0
2077,0,0,Loss1_Pen1,5,8.4,8.51536415000737,7.01536415000737,0,0,0
2077,0,0,Loss1_Pen1,6,7.6,7.61545194800419,6.36545194800419,0,0,0
2077,1,0,Loss2_Pen1,7,8.4,8.48201839799003,6.98201839799003,0,1,0
2077,1,0,Loss2_Pen1,8,7.6,7.61535342200659,6.11535342200659,0,1,0
2077,0,0,Loss1_Pen1,9,6,6.01609896800073,5.01609896800073,0,0,0
2077,1,0,Loss2_Pen1,10,6,6.04976607199933,5.04976607199933,0,1,0
2077,1,0,Loss2_Pen1,11,6.8,6.81538348799222,5.81538348799222,0,1,0
2077,1,0,Loss2_Pen1,12,8.4,8.41635710700939,6.66635710700939,0,1,0
2077,1,0,Loss2_Pen1,13,6.8,6.81544136900629,5.56544136900629,0,1,0
2077,0,0,Loss1_Pen1,14,6,6.01542160299141,4.76542160299141,0,0,0
2077,0,0,Loss1_Pen1,15,6.8,6.81546491899644,5.56546491899644,0,0,0
2077,1,0,Loss2_Pen1,16,7.6,7.61547280701052,6.36547280701052,0,1,0
2077,0,1,Loss1_Pen2,17,6,6.13206854499003,5.13206854499003,0,0,1
2077,0,1,Loss1_Pen2,18,6.8,6.8319361640024,5.3319361640024,0,0,1
2077,0,1,Loss1_Pen2,19,6,6.01540543400915,5.01540543400915,0,0,1
2077,1,1,Loss2_Pen2,20,8.4,8.41539145600109,7.16539145600109,0,1,1
2077,1,1,Loss2_Pen2,21,6.8,6.81528403799166,5.81528403799166,0,1,1
2077,1,1,Loss2_Pen2,22,8.4,8.41531182199833,6.91531182199833,0,1,1
2077,1,1,Loss2_Pen2,23,7.6,7.61627869299264,6.11627869299264,0,1,1
2077,1,1,Loss2_Pen2,24,6,6.19879459000367,5.19879459000367,0,1,1
2077,0,1,Loss1_Pen2,25,7.6,7.61536163299752,6.11536163299752,0,0,1
2077,1,1,Loss2_Pen2,26,7.6,7.61532901899773,6.11532901899773,0,1,1
2077,0,1,Loss1_Pen2,27,8.4,8.4153315089934,6.9153315089934,0,0,1
2077,0,1,Loss1_Pen2,28,8.4,8.40129608700227,6.90129608700227,0,0,1
2077,1,1,Loss2_Pen2,29,6.8,6.86539741500746,5.61539741500746,0,1,1
2077,0,1,Loss1_Pen2,30,7.6,7.60020977399836,6.10020977399836,0,0,1
2077,0,1,Loss1_Pen2,31,6.8,6.81538588200056,6.06538588200056,0,0,1
2077,1,1,Loss2_Pen2,32,6,6.11523366199981,4.86523366199981,0,1,1
2077,0,0,Loss1_Pen1,33,6.8,7.04866341700836,5.79866341700836,0,0,0
2077,0,1,Loss1_Pen2,34,8.4,8.40125565900235,6.90125565900235,0,0,1
2077,0,1,Loss1_Pen2,35,7.6,7.61534390399174,6.11534390399174,0,0,1
2077,0,0,Loss1_Pen1,36,6,6.01540708201355,4.76540708201355,0,0,0
2077,0,1,Loss1_Pen2,37,7.6,7.60126917400339,6.35126917400339,0,0,1
2077,0,0,Loss1_Pen1,38,6.8,6.80086405300244,5.30086405300244,0,0,0
2077,0,0,Loss1_Pen1,39,6,6.01520333001099,5.01520333001099,0,0,0
2077,0,0,Loss1_Pen1,40,6,6.0012065720075,5.0012065720075,0,0,0
2077,0,0,Loss1_Pen1,41,6.8,6.80126261299301,5.30126261299301,0,0,0
2077,0,1,Loss1_Pen2,42,8.4,8.68195175399887,7.18195175399887,0,0,1
2077,0,1,Loss1_Pen2,43,8.4,8.68196056000306,6.93196056000306,0,0,1
2077,0,0,Loss1_Pen1,44,6.8,6.81546079200052,5.31546079200052,0,0,0
2077,0,1,Loss1_Pen2,45,7.6,7.61528248999093,6.36528248999093,0,0,1
2077,0,0,Loss1_Pen1,46,6,6.11543323801016,4.86543323801016,0,0,0
2077,0,1,Loss1_Pen2,47,8.4,8.68195109399676,6.93195109399676,0,0,1
2077,0,1,Loss1_Pen2,48,7.6,7.63196888499078,6.38196888499078,0,0,1
2077,1,1,Loss2_Pen2,49,7.6,7.61533640000562,6.11533640000562,0,1,1
2077,1,0,Loss2_Pen1,50,6,6.01591051700234,5.01591051700234,0,1,0
2077,1,0,Loss2_Pen1,51,6.8,6.81565297899942,5.56565297899942,0,1,0
2077,1,1,Loss2_Pen2,52,7.6,7.61536256498948,6.11536256498948,0,1,1
2077,1,0,Loss2_Pen1,53,6.8,6.81546278001042,5.56546278001042,0,1,0
2077,1,0,Loss2_Pen1,54,6.8,6.81536191199848,5.56536191199848,0,1,0
2077,1,0,Loss2_Pen1,55,6,6.01644431900058,4.76644431900058,0,1,0
2077,1,0,Loss2_Pen1,56,6,6.01541037700372,5.01541037700372,0,1,0
2077,1,0,Loss2_Pen1,57,6,6.00126433400146,4.50126433400146,0,1,0
2077,1,1,Loss2_Pen2,58,8.4,8.4153758159955,6.4153758159955,0,1,1
2077,1,1,Loss2_Pen2,59,8.4,8.40048978899722,7.15048978899722,0,1,1
2077,1,1,Loss2_Pen2,60,8.4,8.4153244850022,6.9153244850022,0,1,1
2077,1,1,Loss2_Pen2,61,7.6,7.6322254879924,5.8822254879924,0,1,1
2077,1,0,Loss2_Pen1,62,6.8,6.81657094899856,5.56657094899856,0,1,0
2077,1,1,Loss2_Pen2,63,7.6,7.60126177499478,6.10126177499478,0,1,1
2077,1,1,Loss2_Pen2,64,8.4,8.48200730700046,6.73200730700046,0,1,1
2078,1,1,Loss2_Pen2,1,8.4,8.41661284099973,6.91661284099973,0,1,1
2078,1,1,Loss2_Pen2,2,7.6,7.61477815300168,6.61477815300168,0,1,1
2078,1,0,Loss2_Pen1,3,6.8,7.01588759700826,6.26588759700826,0,1,0
2078,1,1,Loss2_Pen2,4,8.4,8.4153795309976,7.1653795309976,0,1,1
2078,1,1,Loss2_Pen2,5,7.6,7.61538561500493,6.61538561500493,0,1,1
2078,1,1,Loss2_Pen2,6,7.6,7.61538400100835,5.86538400100835,0,1,1
2078,1,1,Loss2_Pen2,7,8.4,8.40130397400935,6.15130397400935,0,1,1
2078,1,0,Loss2_Pen1,8,6.8,7.06551128400315,5.81551128400315,0,1,0
2078,1,0,Loss2_Pen1,9,6,6.0153973520064,4.7653973520064,0,1,0
2078,1,0,Loss2_Pen1,10,6.8,6.81546773199807,6.06546773199807,0,1,0
2078,1,0,Loss2_Pen1,11,6,6.01538704300765,5.26538704300765,0,1,0
2078,1,1,Loss2_Pen2,12,7.6,7.61531015699438,6.36531015699438,0,1,1
2078,1,0,Loss2_Pen1,13,6,6.0012570520048,5.0012570520048,0,1,0
2078,1,0,Loss2_Pen1,14,6,6.01540147000924,4.76540147000924,0,1,0
2078,1,0,Loss2_Pen1,15,6.8,6.83214647699788,6.33214647699788,0,1,0
2078,1,1,Loss2_Pen2,16,8.4,8.4011000879982,7.1511000879982,0,1,1
2078,0,1,Loss1_Pen2,17,7.6,7.61532416599221,6.36532416599221,0,0,1
2078,0,1,Loss1_Pen2,18,8.4,8.68202795099933,7.43202795099933,0,0,1
2078,0,0,Loss1_Pen1,19,6.8,7.065752325012,6.065752325012,0,0,0
2078,0,1,Loss1_Pen2,20,7.6,7.64874271300505,6.14874271300505,0,0,1
2078,0,0,Loss1_Pen1,21,6,6.01531054900261,5.26531054900261,0,0,0
2078,0,1,Loss1_Pen2,22,7.6,7.6013764340023,5.6013764340023,0,0,1
2078,0,1,Loss1_Pen2,23,8.4,8.41537733000587,7.16537733000587,0,0,1
2078,0,1,Loss1_Pen2,24,8.4,8.41636387300969,7.16636387300969,0,0,1
2078,0,1,Loss1_Pen2,25,7.6,7.61540622101165,6.86540622101165,0,0,1
2078,0,0,Loss1_Pen1,26,6,6.16631763101032,5.16631763101032,0,0,0
2078,0,0,Loss1_Pen1,27,6,6.00028211400786,5.25028211400786,0,0,0
2078,0,0,Loss1_Pen1,28,6.8,6.81559967499925,5.81559967499925,0,0,0
2078,0,0,Loss1_Pen1,29,6.8,6.81634094000037,6.31634094000037,0,0,0
2078,0,1,Loss1_Pen2,30,8.4,8.4011113000015,6.4011113000015,0,0,1
2078,0,0,Loss1_Pen1,31,6,6.0013208649907,4.7513208649907,0,0,0
2078,0,0,Loss1_Pen1,32,6.8,6.80116627000098,6.05116627000098,0,0,0
2078,0,1,Loss1_Pen2,33,6,6.09876018500654,5.34876018500654,0,0,1
2078,0,1,Loss1_Pen2,34,7.6,7.71643235901138,6.21643235901138,0,0,1
2078,1,1,Loss2_Pen2,35,6.8,6.81538194899622,5.81538194899622,0,1,1
2078,1,1,Loss2_Pen2,36,7.6,7.6153818610037,7.6153818610037,0,1,1
2078,0,1,Loss1_Pen2,37,8.4,8.40086238199729,6.40086238199729,0,0,1
2078,1,1,Loss2_Pen2,38,8.4,8.58198929599894,7.08198929599894,0,1,1
2078,0,1,Loss1_Pen2,39,6,6.01531818900548,5.01531818900548,0,0,1
2078,0,1,Loss1_Pen2,40,6.8,6.81533965900599,6.06533965900599,0,0,1
2078,1,1,Loss2_Pen2,41,7.6,7.61513742701209,6.86513742701209,0,1,1
2078,0,1,Loss1_Pen2,42,8.4,8.40125971099769,6.15125971099769,0,0,1
2078,1,1,Loss2_Pen2,43,8.4,8.41642429599597,6.66642429599597,0,1,1
2078,0,1,Loss1_Pen2,44,7.6,7.60125793200859,6.35125793200859,0,0,1
2078,1,1,Loss2_Pen2,45,6,6.01533524600381,4.26533524600381,0,1,1
2078,1,1,Loss2_Pen2,46,6,6.01536907799891,4.76536907799891,0,1,1
2078,0,1,Loss1_Pen2,47,6.8,6.81535709000309,5.56535709000309,0,0,1
2078,1,1,Loss2_Pen2,48,6.8,6.80083364099846,5.05083364099846,0,1,1
2078,1,0,Loss2_Pen1,49,6.8,6.81538804399315,5.56538804399315,0,1,0
2078,0,0,Loss1_Pen1,50,7.6,7.60125723999226,6.35125723999226,0,0,0
2078,1,0,Loss2_Pen1,51,8.4,8.41578313699574,7.41578313699574,0,1,0
2078,0,0,Loss1_Pen1,52,6.8,6.88078438899538,4.63078438899538,0,0,0
2078,0,0,Loss1_Pen1,53,8.4,8.40125902,6.65125902,0,0,0
2078,1,0,Loss2_Pen1,54,6,6.09870506700827,4.84870506700827,0,1,0
2078,1,0,Loss2_Pen1,55,7.6,7.60126283200225,6.10126283200225,0,1,0
2078,1,0,Loss2_Pen1,56,7.6,7.68207046300813,5.18207046300813,0,1,0
2078,1,0,Loss2_Pen1,57,8.4,8.40043771899946,6.15043771899946,0,1,0
2078,1,0,Loss2_Pen1,58,6.8,6.81522845700965,6.06522845700965,0,1,0
2078,0,0,Loss1_Pen1,59,6.8,6.80076876000385,5.30076876000385,0,0,0
2078,0,0,Loss1_Pen1,60,6,6.03211002799799,5.03211002799799,0,0,0
2078,0,0,Loss1_Pen1,61,8.4,8.40021138700831,6.15021138700831,0,0,0
2078,1,0,Loss2_Pen1,62,6,6.23206113500055,4.73206113500055,0,1,0
2078,0,0,Loss1_Pen1,63,7.6,7.60118390900607,5.60118390900607,0,0,0
2078,0,0,Loss1_Pen1,64,6,6.01539238999248,5.01539238999248,0,0,0
2079,1,1,Loss2_Pen2,1,6.8,6.88382534697303,6.13382534697303,0,1,1
2079,0,1,Loss1_Pen2,2,8.4,8.4164187599963,7.1664187599963,0,0,1
2079,0,1,Loss1_Pen2,3,8.4,8.61637012800202,7.11637012800202,0,0,1
2079,1,1,Loss2_Pen2,4,6,6.01650881202659,5.26650881202659,0,1,1
2079,1,1,Loss2_Pen2,5,6,6.00029994899523,5.50029994899523,0,1,1
2079,1,1,Loss2_Pen2,6,8.4,8.4002765409823,6.9002765409823,0,1,1
2079,1,1,Loss2_Pen2,7,7.6,7.60027802499826,6.35027802499826,0,1,1
2079,0,1,Loss1_Pen2,8,6.8,6.80028550801217,5.55028550801217,0,0,1
2079,0,1,Loss1_Pen2,9,7.6,7.60018025300815,7.10018025300815,0,0,1
2079,0,1,Loss1_Pen2,10,7.6,7.61621837998973,6.11621837998973,0,0,1
2079,0,1,Loss1_Pen2,11,6.8,6.81651192501886,6.06651192501886,0,0,1
2079,1,1,Loss2_Pen2,12,7.6,7.60029514599591,6.10029514599591,0,1,1
2079,1,1,Loss2_Pen2,13,6.8,6.81631158100208,5.81631158100208,0,1,1
2079,1,1,Loss2_Pen2,14,8.4,8.41638033601339,7.16638033601339,0,1,1
2079,0,1,Loss1_Pen2,15,6,6.01637056400068,5.76637056400068,0,0,1
2079,0,1,Loss1_Pen2,16,6,6.23312159097986,5.23312159097986,0,0,1
2079,0,0,Loss1_Pen1,17,6.8,6.81543977200636,5.81543977200636,0,0,0
2079,0,0,Loss1_Pen1,18,7.6,7.88305621000472,6.63305621000472,0,0,0
2079,1,0,Loss2_Pen1,19,7.6,7.60029177300748,6.60029177300748,0,1,0
2079,0,0,Loss1_Pen1,20,6,6.01645954200649,5.01645954200649,0,0,0
2079,0,0,Loss1_Pen1,21,8.4,8.41642699600197,7.16642699600197,0,0,0
2079,1,0,Loss2_Pen1,22,8.4,8.40013652099879,7.15013652099879,0,1,0
2079,1,0,Loss2_Pen1,23,6.8,6.81643176599755,5.81643176599755,0,1,0
2079,1,0,Loss2_Pen1,24,6,6.01642801600974,4.76642801600974,0,1,0
2079,0,0,Loss1_Pen1,25,6,6.01643910701387,5.26643910701387,0,0,0
2079,0,0,Loss1_Pen1,26,7.6,7.61639903398464,6.36639903398464,0,0,0
2079,1,0,Loss2_Pen1,27,6,6.01640538498759,5.26640538498759,0,1,0
2079,1,0,Loss2_Pen1,28,6.8,6.81642362798448,5.56642362798448,0,1,0
2079,0,0,Loss1_Pen1,29,8.4,8.41650176598341,7.16650176598341,0,0,0
2079,1,0,Loss2_Pen1,30,8.4,8.416356568021,7.916356568021,0,1,0
2079,0,0,Loss1_Pen1,31,6.8,6.81653362099314,6.31653362099314,0,0,0
2079,1,0,Loss2_Pen1,32,7.6,7.76623946198379,6.26623946198379,0,1,0
2079,1,0,Loss2_Pen1,33,6.8,6.98303077599849,5.48303077599849,0,1,0
2079,1,1,Loss2_Pen2,34,8.4,8.41634307400091,6.91634307400091,0,1,1
2079,1,1,Loss2_Pen2,35,7.6,7.61633792801877,6.61633792801877,0,1,1
2079,1,1,Loss2_Pen2,36,7.6,7.60017667300417,6.10017667300417,0,1,1
2079,1,1,Loss2_Pen2,37,8.4,8.4163540849986,6.6663540849986,0,1,1
2079,1,1,Loss2_Pen2,38,7.6,7.60025930099073,6.35025930099073,0,1,1
2079,1,0,Loss2_Pen1,39,6,6.01649484797963,5.01649484797963,0,1,0
2079,1,0,Loss2_Pen1,40,6,6.01640093399328,5.26640093399328,0,1,0
2079,1,0,Loss2_Pen1,41,6.8,6.81634390499676,6.31634390499676,0,1,0
2079,1,1,Loss2_Pen2,42,8.4,8.53296451401548,6.53296451401548,0,1,1
2079,1,0,Loss2_Pen1,43,6,6.00025771200308,5.00025771200308,0,1,0
2079,1,0,Loss2_Pen1,44,6,6.18299651000416,4.93299651000416,0,1,0
2079,1,0,Loss2_Pen1,45,6.8,6.81637995399069,6.31637995399069,0,1,0
2079,1,1,Loss2_Pen2,46,8.4,8.41643697599648,6.91643697599648,0,1,1
2079,1,0,Loss2_Pen1,47,6.8,6.81648512399988,6.06648512399988,0,1,0
2079,1,1,Loss2_Pen2,48,7.6,7.61635462599224,6.11635462599224,0,1,1
2079,0,0,Loss1_Pen1,49,6.8,6.80025520900381,5.80025520900381,0,0,0
2079,0,1,Loss1_Pen2,50,7.6,7.60025539799244,6.35025539799244,0,0,1
2079,0,0,Loss1_Pen1,51,6,6.13306508399546,4.88306508399546,0,0,0
2079,0,1,Loss1_Pen2,52,8.4,8.43310706000193,7.43310706000193,0,0,1
