SubID,Vers,StimWord,StimColor,BlockType,BlockNum,IntervalNum,IntervalLength,TrialsInInterval,IntervalTrialNum,RewLvl,GainLvl,PenaltyLvl,Congruency,RewLvlBlockcode,GainLvlBlockcode,CorrectResp,Resp,IsComplete,RT,Acc,RespRateAll,RespRateCorr,RespRateCorrNoISI,IntervalLengthSecs,IntervalLengthSecsNoISI,AccRT,logRT,logAccRT
2004,201,GREEN,yellow,gain,4,60,6,8,4,1,1,NaN,0,0,1,4,4,1,0.522218655998586,1,1.14447276450871,NaN,NaN,6.11635350099823,4.36635350099823,0.522218655998586,-0.649668897582402,-0.649668897582402
2004,201,RED,red,gain,4,60,6,8,5,1,1,NaN,1,0,1,2,2,1,0.485161464996054,1,1.14447276450871,NaN,NaN,6.11635350099823,4.36635350099823,0.485161464996054,-0.723273525931757,-0.723273525931757
2004,201,YELLOW,yellow,gain,4,60,6,8,6,1,1,NaN,1,0,1,4,4,1,0.366798550996464,1,1.14447276450871,NaN,NaN,6.11635350099823,4.36635350099823,0.366798550996464,-1.00294248899895,-1.00294248899895
2004,201,RED,red,gain,4,60,6,8,7,1,1,NaN,1,0,1,2,1,1,0.366816125009791,0,1.14447276450871,NaN,NaN,6.11635350099823,4.36635350099823,NaN,-1.0028945782526,NaN
2004,201,GREEN,green,gain,4,60,6,8,8,1,1,NaN,1,0,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,6.11635350099823,4.36635350099823,NaN,NaN,NaN
2004,201,YELLOW,blue,gain,4,61,8.4,12,1,0,1,NaN,0,0,1,3,3,1,0.564045275998069,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.564045275998069,-0.57262075411375,-0.57262075411375
2004,201,BLUE,red,gain,4,61,8.4,12,2,0,1,NaN,0,0,1,2,2,1,0.512400859006448,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.512400859006448,-0.668648032523712,-0.668648032523712
2004,201,GREEN,blue,gain,4,61,8.4,12,3,0,1,NaN,0,0,1,3,3,1,0.336360013010562,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.336360013010562,-1.08957322533697,-1.08957322533697
2004,201,YELLOW,red,gain,4,61,8.4,12,4,0,1,NaN,0,0,1,2,2,1,0.440399444996729,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.440399444996729,-0.820073134359818,-0.820073134359818
2004,201,GREEN,green,gain,4,61,8.4,12,5,0,1,NaN,1,0,1,1,1,1,0.444815991999349,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.444815991999349,-0.810094583456121,-0.810094583456121
2004,201,BLUE,blue,gain,4,61,8.4,12,6,0,1,NaN,1,0,1,3,3,1,0.344684905998292,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.344684905998292,-1.06512459522489,-1.06512459522489
2004,201,YELLOW,yellow,gain,4,61,8.4,12,7,0,1,NaN,1,0,1,4,4,1,0.418595556999207,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.418595556999207,-0.870850082979725,-0.870850082979725
2004,201,GREEN,green,gain,4,61,8.4,12,8,0,1,NaN,1,0,1,1,1,1,0.681705267998041,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.681705267998041,-0.383157872906656,-0.383157872906656
2004,201,RED,red,gain,4,61,8.4,12,9,0,1,NaN,1,0,1,2,2,1,0.326025810994906,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.326025810994906,-1.12077872591859,-1.12077872591859
2004,201,YELLOW,yellow,gain,4,61,8.4,12,10,0,1,NaN,1,0,1,4,4,1,0.349663588000112,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.349663588000112,-1.05078376386818,-1.05078376386818
2004,201,RED,red,gain,4,61,8.4,12,11,0,1,NaN,1,0,1,2,1,1,0.361273414004245,0,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,NaN,-1.01812022780324,NaN
2004,201,GREEN,green,gain,4,61,8.4,12,12,0,1,NaN,1,0,1,1,1,1,0.411017439997522,1,1.42850224161525,1.30946038814731,1.94676247452923,8.40040683900588,5.65040683900588,0.411017439997522,-0.889119632302165,-0.889119632302165
2004,201,BLUE,blue,gain,4,62,6,9,1,0,1,NaN,1,0,1,3,3,1,0.458675624002353,1,1.32984134284723,NaN,NaN,6.01575521999621,4.01575521999621,0.458675624002353,-0.779412020272749,-0.779412020272749
2004,201,YELLOW,green,gain,4,62,6,9,2,0,1,NaN,0,0,1,1,1,1,0.55805628199596,1,1.32984134284723,NaN,NaN,6.01575521999621,4.01575521999621,0.55805628199596,-0.583295457895194,-0.583295457895194
2004,201,BLUE,yellow,gain,4,62,6,9,3,0,1,NaN,0,0,1,4,4,1,0.5384096790076,1,1.32984134284723,NaN,NaN,6.01575521999621,4.01575521999621,0.5384096790076,-0.619135523458826,-0.619135523458826
2004,201,YELLOW,blue,gain,4,62,6,9,4,0,1,NaN,0,0,1,3,3,1,0.395012335997308,1,1.32984134284723,NaN,NaN,6.01575521999621,4.01575521999621,0.395012335997308,-0.928838284195742,-0.928838284195742
2004,201,RED,red,gain,4,62,6,9,5,0,1,NaN,1,0,1,2,2,1,0.361149543998181,1,1.32984134284723,NaN,NaN,6.01575521999621,4.01575521999621,0.361149543998181,-1.01846315712437,-1.01846315712437
2004,201,BLUE,blue,gain,4,62,6,9,6,0,1,NaN,1,0,1,3,3,1,0.338726639005472,1,1.32984134284723,NaN,NaN,6.01575521999621,4.01575521999621,0.338726639005472,-1.08256187151171,-1.08256187151171
2004,201,RED,red,gain,4,62,6,9,7,0,1,NaN,1,0,1,2,2,1,0.408047499004169,1,1.32984134284723,NaN,NaN,6.01575521999621,4.01575521999621,0.408047499004169,-0.89637169222629,-0.89637169222629
2004,201,GREEN,yellow,gain,4,62,6,9,8,0,1,NaN,0,0,1,4,4,1,0.357011407992104,1,1.32984134284723,NaN,NaN,6.01575521999621,4.01575521999621,0.357011407992104,-1.0299875425531,-1.0299875425531
2004,201,YELLOW,red,gain,4,62,6,9,9,0,1,NaN,0,0,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,6.01575521999621,4.01575521999621,NaN,NaN,NaN
2004,201,RED,yellow,gain,4,63,8.4,12,1,0,1,NaN,0,0,1,4,4,1,0.388624094004626,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.388624094004626,-0.945142741890269,-0.945142741890269
2004,201,BLUE,red,gain,4,63,8.4,12,2,0,1,NaN,0,0,1,2,2,1,0.58186798299721,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.58186798299721,-0.541511690319399,-0.541511690319399
2004,201,GREEN,green,gain,4,63,8.4,12,3,0,1,NaN,1,0,1,1,1,1,0.498165672994219,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.498165672994219,-0.696822580586888,-0.696822580586888
2004,201,BLUE,blue,gain,4,63,8.4,12,4,0,1,NaN,1,0,1,3,3,1,0.31627387899789,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.31627387899789,-1.1511467350782,-1.1511467350782
2004,201,RED,red,gain,4,63,8.4,12,5,0,1,NaN,1,0,1,2,2,1,0.377838646993041,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.377838646993041,-0.973288034299901,-0.973288034299901
2004,201,BLUE,yellow,gain,4,63,8.4,12,6,0,1,NaN,0,0,1,4,4,1,0.358945072002825,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.358945072002825,-1.02458590497762,-1.02458590497762
2004,201,GREEN,blue,gain,4,63,8.4,12,7,0,1,NaN,0,0,1,3,3,1,0.469316368005821,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.469316368005821,-0.756478179300474,-0.756478179300474
2004,201,YELLOW,yellow,gain,4,63,8.4,12,8,0,1,NaN,1,0,1,4,4,1,0.455394242992043,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.455394242992043,-0.786591767083606,-0.786591767083606
2004,201,RED,green,gain,4,63,8.4,12,9,0,1,NaN,0,0,1,1,1,1,0.517940776000614,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.517940776000614,-0.657894375304207,-0.657894375304207
2004,201,GREEN,blue,gain,4,63,8.4,12,10,0,1,NaN,0,0,1,3,3,1,0.369840817002114,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.369840817002114,-0.994682590235513,-0.994682590235513
2004,201,RED,red,gain,4,63,8.4,12,11,0,1,NaN,1,0,1,2,2,1,0.344124782001018,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.344124782001018,-1.06675094900735,-1.06675094900735
2004,201,GREEN,green,gain,4,63,8.4,12,12,0,1,NaN,1,0,1,1,1,1,0.43566137200105,1,1.42838359034741,1.42838359034741,2.1234786430599,8.40110463400197,5.65110463400197,0.43566137200105,-0.830890007119651,-0.830890007119651
2004,201,RED,red,gain,4,64,6.8,10,1,1,1,NaN,1,0,1,2,2,1,0.522166820999701,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.522166820999701,-0.64976816169526,-0.64976816169526
2004,201,YELLOW,blue,gain,4,64,6.8,10,2,1,1,NaN,0,0,1,3,3,1,0.367091958993115,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.367091958993115,-1.00214289285132,-1.00214289285132
2004,201,GREEN,red,gain,4,64,6.8,10,3,1,1,NaN,0,0,1,2,2,1,0.315222930003074,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.315222930003074,-1.1544751761727,-1.1544751761727
2004,201,RED,green,gain,4,64,6.8,10,4,1,1,NaN,0,0,1,1,1,1,0.394106706997263,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.394106706997263,-0.931133576409719,-0.931133576409719
2004,201,YELLOW,yellow,gain,4,64,6.8,10,5,1,1,NaN,1,0,1,4,4,1,0.397467228001915,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.397467228001915,-0.922642793564751,-0.922642793564751
2004,201,GREEN,green,gain,4,64,6.8,10,6,1,1,NaN,1,0,1,1,1,1,0.632810508002876,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.632810508002876,-0.457584257099439,-0.457584257099439
2004,201,YELLOW,red,gain,4,64,6.8,10,7,1,1,NaN,0,0,1,2,2,1,0.443599505000748,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.443599505000748,-0.812833139375015,-0.812833139375015
2004,201,GREEN,green,gain,4,64,6.8,10,8,1,1,NaN,1,0,1,1,1,1,0.401826315996004,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.401826315996004,-0.911735333484689,-0.911735333484689
2004,201,RED,blue,gain,4,64,6.8,10,9,1,1,NaN,0,0,1,3,3,1,0.311767695995513,1,1.32034786930682,NaN,NaN,6.81638544599991,4.56638544599991,0.311767695995513,-1.16549693261513,-1.16549693261513
2004,201,YELLOW,green,gain,4,64,6.8,10,10,1,1,NaN,0,0,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,6.81638544599991,4.56638544599991,NaN,NaN,NaN
2004,201,BLUE,yellow,lowRew,5,65,8.4,12,1,0,0,NaN,0,-1,0,4,4,1,0.721897940995404,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.721897940995404,-0.32587150604305,-0.32587150604305
2004,201,GREEN,green,lowRew,5,65,8.4,12,2,0,0,NaN,1,-1,0,1,1,1,0.407315276999725,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.407315276999725,-0.898167757052476,-0.898167757052476
2004,201,RED,blue,lowRew,5,65,8.4,12,3,0,0,NaN,0,-1,0,3,2,1,0.452983563998714,0,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,NaN,-0.791899436720876,NaN
2004,201,GREEN,green,lowRew,5,65,8.4,12,4,0,0,NaN,1,-1,0,1,1,1,0.577053945002262,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.577053945002262,-0.5498195246392,-0.5498195246392
2004,201,YELLOW,blue,lowRew,5,65,8.4,12,5,0,0,NaN,0,-1,0,3,3,1,0.414809342008084,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.414809342008084,-0.879936281163682,-0.879936281163682
2004,201,GREEN,yellow,lowRew,5,65,8.4,12,6,0,0,NaN,0,-1,0,4,4,1,0.346684864998679,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.346684864998679,-1.05933908170416,-1.05933908170416
2004,201,BLUE,blue,lowRew,5,65,8.4,12,7,0,0,NaN,1,-1,0,3,3,1,0.448877079004887,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.448877079004887,-0.80100619485678,-0.80100619485678
2004,201,YELLOW,red,lowRew,5,65,8.4,12,8,0,0,NaN,0,-1,0,2,2,1,0.359479453996755,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.359479453996755,-1.02309825506272,-1.02309825506272
2004,201,GREEN,blue,lowRew,5,65,8.4,12,9,0,0,NaN,0,-1,0,3,3,1,0.411154494999209,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.411154494999209,-0.888786234877313,-0.888786234877313
2004,201,YELLOW,yellow,lowRew,5,65,8.4,12,10,0,0,NaN,1,-1,0,4,4,1,0.362181047006743,1,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,0.362181047006743,-1.01561106232674,-1.01561106232674
2004,201,BLUE,red,lowRew,5,65,8.4,12,11,0,0,NaN,0,-1,0,2,1,1,0.462176541012013,0,1.30710551431743,NaN,NaN,8.41554096399341,5.66554096399341,NaN,-0.771808337488326,NaN
2004,201,RED,yellow,lowRew,5,65,8.4,12,12,0,0,NaN,0,-1,0,4,NaN,1,NaN,NaN,NaN,NaN,NaN,8.41554096399341,5.66554096399341,NaN,NaN,NaN
2004,201,YELLOW,red,lowRew,5,66,7.6,11,1,0,1,NaN,0,-1,0,2,2,1,0.548056756000733,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.548056756000733,-0.601376428052652,-0.601376428052652
2004,201,GREEN,yellow,lowRew,5,66,7.6,11,2,0,1,NaN,0,-1,0,4,4,1,0.418673288004356,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.418673288004356,-0.870664405450134,-0.870664405450134
2004,201,YELLOW,blue,lowRew,5,66,7.6,11,3,0,1,NaN,0,-1,0,3,3,1,0.418222874010098,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.418222874010098,-0.871740797141696,-0.871740797141696
2004,201,GREEN,green,lowRew,5,66,7.6,11,4,0,1,NaN,1,-1,0,1,1,1,0.492986038007075,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.492986038007075,-0.707274425812944,-0.707274425812944
2004,201,BLUE,blue,lowRew,5,66,7.6,11,5,0,1,NaN,1,-1,0,3,3,1,0.362943714993889,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.362943714993889,-1.01350751185283,-1.01350751185283
2004,201,RED,green,lowRew,5,66,7.6,11,6,0,1,NaN,0,-1,0,1,1,1,0.625669742003083,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.625669742003083,-0.468932615780533,-0.468932615780533
2004,201,YELLOW,red,lowRew,5,66,7.6,11,7,0,1,NaN,0,-1,0,2,2,1,0.461724071996287,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.461724071996287,-0.772787813084575,-0.772787813084575
2004,201,GREEN,blue,lowRew,5,66,7.6,11,8,0,1,NaN,0,-1,0,3,3,1,0.52021606299968,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.52021606299968,-0.653511047936667,-0.653511047936667
2004,201,BLUE,yellow,lowRew,5,66,7.6,11,9,0,1,NaN,0,-1,0,4,4,1,0.313260240989621,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.313260240989621,-1.16072099303606,-1.16072099303606
2004,201,YELLOW,green,lowRew,5,66,7.6,11,10,0,1,NaN,0,-1,0,1,1,1,0.618685349007137,1,1.27673581884368,NaN,NaN,7.8324739170057,5.3324739170057,0.618685349007137,-0.480158457011438,-0.480158457011438
2004,201,RED,blue,lowRew,5,66,7.6,11,11,0,1,NaN,0,-1,0,3,NaN,1,NaN,NaN,NaN,NaN,NaN,7.8324739170057,5.3324739170057,NaN,NaN,NaN
2004,201,YELLOW,yellow,lowRew,5,67,7.6,11,1,0,0,NaN,1,-1,0,4,4,1,0.499023974000011,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.499023974000011,-0.695101140296501,-0.695101140296501
2004,201,GREEN,red,lowRew,5,67,7.6,11,2,0,0,NaN,0,-1,0,2,2,1,0.644491951999953,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.644491951999953,-0.439292943880313,-0.439292943880313
2004,201,BLUE,blue,lowRew,5,67,7.6,11,3,0,0,NaN,1,-1,0,3,3,1,0.448258735996205,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.448258735996205,-0.802384677570898,-0.802384677570898
2004,201,GREEN,yellow,lowRew,5,67,7.6,11,4,0,0,NaN,0,-1,0,4,4,1,0.439387638005428,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.439387638005428,-0.822373253233881,-0.822373253233881
2004,201,RED,red,lowRew,5,67,7.6,11,5,0,0,NaN,1,-1,0,2,2,1,0.452695476997178,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.452695476997178,-0.792535615760496,-0.792535615760496
2004,201,YELLOW,yellow,lowRew,5,67,7.6,11,6,0,0,NaN,1,-1,0,4,4,1,0.413184538003406,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.413184538003406,-0.883860962564087,-0.883860962564087
2004,201,BLUE,blue,lowRew,5,67,7.6,11,7,0,0,NaN,1,-1,0,3,3,1,0.313098789003561,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.313098789003561,-1.16123651841976,-1.16123651841976
2004,201,GREEN,yellow,lowRew,5,67,7.6,11,8,0,0,NaN,0,-1,0,4,4,1,0.515448134989128,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.515448134989128,-0.662718591665072,-0.662718591665072
2004,201,BLUE,red,lowRew,5,67,7.6,11,9,0,0,NaN,0,-1,0,2,2,1,0.530474882994895,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.530474882994895,-0.63398266795867,-0.63398266795867
2004,201,YELLOW,yellow,lowRew,5,67,7.6,11,10,0,0,NaN,1,-1,0,4,4,1,0.393571346998215,1,1.29605819017554,NaN,NaN,7.71570294898993,5.21570294898993,0.393571346998215,-0.932492913714521,-0.932492913714521
2004,201,GREEN,red,lowRew,5,67,7.6,11,11,0,0,NaN,0,-1,0,2,NaN,1,NaN,NaN,NaN,NaN,NaN,7.71570294898993,5.21570294898993,NaN,NaN,NaN
2004,201,BLUE,yellow,lowRew,5,68,6,8,1,0,1,NaN,0,-1,0,4,4,1,0.611892977001844,1,1.13224064253627,NaN,NaN,6.18243131099734,4.43243131099734,0.611892977001844,-0.491197885942077,-0.491197885942077
2004,201,RED,red,lowRew,5,68,6,8,2,0,1,NaN,1,-1,0,2,2,1,0.765324242995121,1,1.13224064253627,NaN,NaN,6.18243131099734,4.43243131099734,0.765324242995121,-0.267455687900945,-0.267455687900945
2004,201,GREEN,green,lowRew,5,68,6,8,3,0,1,NaN,1,-1,0,1,3,1,0.419434277006076,0,1.13224064253627,NaN,NaN,6.18243131099734,4.43243131099734,NaN,-0.868848435179447,NaN
2004,201,BLUE,red,lowRew,5,68,6,8,4,0,1,NaN,0,-1,0,2,2,1,0.509600096003851,1,1.13224064253627,NaN,NaN,6.18243131099734,4.43243131099734,0.509600096003851,-0.674128986333599,-0.674128986333599
2004,201,RED,yellow,lowRew,5,68,6,8,5,0,1,NaN,0,-1,0,4,4,1,0.577495702003944,1,1.13224064253627,NaN,NaN,6.18243131099734,4.43243131099734,0.577495702003944,-0.549054279031297,-0.549054279031297
2004,201,YELLOW,red,lowRew,5,68,6,8,6,0,1,NaN,0,-1,0,2,2,1,0.611470942007145,1,1.13224064253627,NaN,NaN,6.18243131099734,4.43243131099734,0.611470942007145,-0.491887844187344,-0.491887844187344
2004,201,GREEN,yellow,lowRew,5,68,6,8,7,0,1,NaN,0,-1,0,4,4,1,0.479021774997818,1,1.13224064253627,NaN,NaN,6.18243131099734,4.43243131099734,0.479021774997818,-0.736009223318831,-0.736009223318831
2004,201,BLUE,blue,lowRew,5,68,6,8,8,0,1,NaN,1,-1,0,3,NaN,1,NaN,NaN,NaN,NaN,NaN,6.18243131099734,4.43243131099734,NaN,NaN,NaN
2004,201,RED,red,lowRew,5,69,6,8,1,0,0,NaN,1,-1,0,2,2,1,0.463018706999719,1,1.33308920470614,1.16645305411787,1.64663310881512,6.00109878000512,4.25109878000512,0.463018706999719,-0.769987821825036,-0.769987821825036
2004,201,YELLOW,yellow,lowRew,5,69,6,8,2,0,0,NaN,1,-1,0,4,4,1,0.365229400995304,1,1.33308920470614,1.16645305411787,1.64663310881512,6.00109878000512,4.25109878000512,0.365229400995304,-1.00722962694292,-1.00722962694292
2004,201,BLUE,green,lowRew,5,69,6,8,3,0,0,NaN,0,-1,0,1,1,1,0.491088807000779,1,1.33308920470614,1.16645305411787,1.64663310881512,6.00109878000512,4.25109878000512,0.491088807000779,-0.711130297887207,-0.711130297887207
2004,201,YELLOW,red,lowRew,5,69,6,8,4,0,0,NaN,0,-1,0,2,4,1,0.361056658002781,0,1.33308920470614,1.16645305411787,1.64663310881512,6.00109878000512,4.25109878000512,NaN,-1.01872038558808,NaN
2004,201,GREEN,green,lowRew,5,69,6,8,5,0,0,NaN,1,-1,0,1,1,1,0.731769206991885,1,1.33308920470614,1.16645305411787,1.64663310881512,6.00109878000512,4.25109878000512,0.731769206991885,-0.312290105730174,-0.312290105730174
2004,201,RED,blue,lowRew,5,69,6,8,6,0,0,NaN,0,-1,0,3,3,1,0.404496545001166,1,1.33308920470614,1.16645305411787,1.64663310881512,6.00109878000512,4.25109878000512,0.404496545001166,-0.905112083926333,-0.905112083926333
2004,201,YELLOW,green,lowRew,5,69,6,8,7,0,0,NaN,0,-1,0,1,1,1,0.533707707014401,1,1.33308920470614,1.16645305411787,1.64663310881512,6.00109878000512,4.25109878000512,0.533707707014401,-0.627906955022501,-0.627906955022501
2004,201,BLUE,red,lowRew,5,69,6,8,8,0,0,NaN,0,-1,0,2,2,1,0.598651420994429,1,1.33308920470614,1.16645305411787,1.64663310881512,6.00109878000512,4.25109878000512,0.598651420994429,-0.513075785157308,-0.513075785157308
2004,201,YELLOW,blue,lowRew,5,70,8.4,12,1,0,1,NaN,0,-1,0,3,3,1,0.484629472994129,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.484629472994129,-0.724370653228884,-0.724370653228884
2004,201,RED,yellow,lowRew,5,70,8.4,12,2,0,1,NaN,0,-1,0,4,4,1,0.432924218999688,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.432924218999688,-0.837192580153894,-0.837192580153894
2004,201,BLUE,blue,lowRew,5,70,8.4,12,3,0,1,NaN,1,-1,0,3,3,1,0.317186800995842,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.317186800995842,-1.14826440107131,-1.14826440107131
2004,201,GREEN,green,lowRew,5,70,8.4,12,4,0,1,NaN,1,-1,0,1,1,1,0.455501667005592,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.455501667005592,-0.786355902561945,-0.786355902561945
2004,201,RED,blue,lowRew,5,70,8.4,12,5,0,1,NaN,0,-1,0,3,3,1,0.354764353003702,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.354764353003702,-1.03630150427151,-1.03630150427151
2004,201,BLUE,red,lowRew,5,70,8.4,12,6,0,1,NaN,0,-1,0,2,2,1,0.374610796003253,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.374610796003253,-0.981867669304009,-0.981867669304009
2004,201,GREEN,green,lowRew,5,70,8.4,12,7,0,1,NaN,1,-1,0,1,1,1,0.476064856004086,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.476064856004086,-0.742201181922768,-0.742201181922768
2004,201,BLUE,red,lowRew,5,70,8.4,12,8,0,1,NaN,0,-1,0,2,2,1,0.57828212500317,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.57828212500317,-0.547693423852704,-0.547693423852704
2004,201,RED,yellow,lowRew,5,70,8.4,12,9,0,1,NaN,0,-1,0,4,4,1,0.447845257003792,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.447845257003792,-0.803307514708078,-0.803307514708078
2004,201,BLUE,green,lowRew,5,70,8.4,12,10,0,1,NaN,0,-1,0,1,1,1,0.463670743993134,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.463670743993134,-0.768580582106659,-0.768580582106659
2004,201,YELLOW,blue,lowRew,5,70,8.4,12,11,0,1,NaN,0,-1,0,3,3,1,0.302179553997121,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.302179553997121,-1.19673388862255,-1.19673388862255
2004,201,GREEN,yellow,lowRew,5,70,8.4,12,12,0,1,NaN,0,-1,0,4,4,1,0.389335824991576,1,1.42841982935581,1.42841982935581,2.12355873480524,8.40089149799314,5.65089149799314,0.389335824991576,-0.943313004475422,-0.943313004475422
2004,201,RED,red,lowRew,5,71,6.8,10,1,0,1,NaN,1,-1,0,2,2,1,0.371810208001989,1,1.31710939792222,NaN,NaN,6.8331453819992,4.5831453819992,0.371810208001989,-0.989371748445041,-0.989371748445041
2004,201,GREEN,green,lowRew,5,71,6.8,10,2,0,1,NaN,1,-1,0,1,1,1,0.448212973002228,1,1.31710939792222,NaN,NaN,6.8331453819992,4.5831453819992,0.448212973002228,-0.802486773361669,-0.802486773361669
2004,201,YELLOW,yellow,lowRew,5,71,6.8,10,3,0,1,NaN,1,-1,0,4,4,1,0.446636043998296,1,1.31710939792222,NaN,NaN,6.8331453819992,4.5831453819992,0.446636043998296,-0.806011235268281,-0.806011235268281
2004,201,GREEN,blue,lowRew,5,71,6.8,10,4,0,1,NaN,0,-1,0,3,3,1,0.378181797001162,1,1.31710939792222,NaN,NaN,6.8331453819992,4.5831453819992,0.378181797001162,-0.972380254531744,-0.972380254531744
2004,201,BLUE,green,lowRew,5,71,6.8,10,5,0,1,NaN,0,-1,0,1,1,1,0.641530200999114,1,1.31710939792222,NaN,NaN,6.8331453819992,4.5831453819992,0.641530200999114,-0.44389901731425,-0.44389901731425
2004,201,RED,red,lowRew,5,71,6.8,10,6,0,1,NaN,1,-1,0,2,2,1,0.493595289008226,1,1.31710939792222,NaN,NaN,6.8331453819992,4.5831453819992,0.493595289008226,-0.706039350585155,-0.706039350585155
