SubID,RewardLevel,PenaltyLevel,CueDisplayed,Interval,IntervalLength_Ideal,IntervalLength_Actual,IntervalLengthNoISI_Actual,TaskBugCorrected,NumErrorTrials,RewardLevelTaskCode,PenaltyLevelTaskCode
2068,1,1,Rew2_Pen2,20,7.6,7.7657795289997,5.5157795289997,0,0,1,1
2068,1,0,Rew2_Pen1,21,6,6.25014476699289,4.25014476699289,0,0,1,0
2068,1,0,Rew2_Pen1,22,6,6.01680053491145,4.26680053491145,0,0,1,0
2068,1,1,Rew2_Pen2,23,7.6,7.60026650491636,5.35026650491636,0,0,1,1
2068,1,1,Rew2_Pen2,24,8.4,8.41571561200544,5.91571561200544,0,0,1,1
2068,1,1,Rew2_Pen2,25,8.4,8.4011519580381,5.6511519580381,0,0,1,1
2068,1,0,Rew2_Pen1,26,6,6.01556876604445,4.26556876604445,0,0,1,0
2068,1,0,Rew2_Pen1,27,6.8,6.816280031926,4.816280031926,0,0,1,0
2068,1,1,Rew2_Pen2,28,7.6,7.60114673001226,5.10114673001226,0,0,1,1
2068,1,0,Rew2_Pen1,29,6.8,6.8011055290699,4.5511055290699,0,0,1,0
2068,1,0,Rew2_Pen1,30,6.8,6.81564334302675,4.81564334302675,0,0,1,0
2068,1,1,Rew2_Pen2,31,8.4,8.49902182701044,5.74902182701044,0,0,1,1
2068,1,0,Rew2_Pen1,32,6,6.00114440196194,4.00114440196194,0,0,1,0
2068,0,0,Rew1_Pen1,33,6.8,6.91575994505547,4.66575994505547,0,0,0,0
2068,0,0,Rew1_Pen1,34,6.8,7.04913340695202,5.04913340695202,0,0,0,0
2068,1,0,Rew2_Pen1,35,8.4,8.40051365597174,5.65051365597174,0,0,1,0
2068,0,0,Rew1_Pen1,36,8.4,8.53245018504094,6.03245018504094,0,1,0,0
2068,1,0,Rew2_Pen1,37,7.6,7.64909919595812,5.39909919595812,0,0,1,0
2068,1,0,Rew2_Pen1,38,6,6.01630152296275,4.26630152296275,0,0,1,0
2068,1,0,Rew2_Pen1,39,6.8,6.93244328396395,4.68244328396395,0,0,1,0
2068,1,0,Rew2_Pen1,40,7.6,7.60115146311,4.85115146311,0,0,1,0
2068,0,0,Rew1_Pen1,41,8.4,8.64907551708166,6.39907551708166,0,2,0,0
2068,1,0,Rew2_Pen1,42,8.4,8.63243142899591,5.63243142899591,0,0,1,0
2068,0,0,Rew1_Pen1,43,7.6,7.7990896840347,5.0490896840347,0,1,0,0
2068,0,0,Rew1_Pen1,44,7.6,7.61575703404378,5.11575703404378,0,0,0,0
2068,1,0,Rew2_Pen1,45,6.8,6.88278379198164,4.88278379198164,0,1,1,0
2068,0,0,Rew1_Pen1,46,6,6.00028492894489,4.25028492894489,0,0,0,0
2068,1,0,Rew2_Pen1,47,6,6.00119260104839,4.00119260104839,0,0,1,0
2068,0,0,Rew1_Pen1,48,6,6.1323918660637,4.3823918660637,0,0,0,0
2068,0,1,Rew1_Pen2,49,6.8,6.93244719004724,4.68244719004724,0,0,0,1
2068,0,1,Rew1_Pen2,50,6,6.08237285702489,4.08237285702489,0,0,0,1
2068,0,1,Rew1_Pen2,51,7.6,7.69871811906341,5.19871811906341,0,0,0,1
2068,0,1,Rew1_Pen2,52,6,6.01933748193551,4.26933748193551,0,0,0,1
2068,1,1,Rew2_Pen2,53,6,6.00099233502988,4.00099233502988,0,0,1,1
2068,0,1,Rew1_Pen2,54,8.4,8.64896183100063,5.89896183100063,0,0,0,1
2068,0,1,Rew1_Pen2,55,8.4,8.41568955499679,5.66568955499679,0,1,0,1
2068,0,1,Rew1_Pen2,56,7.6,7.60014989401679,5.10014989401679,0,0,0,1
2068,1,1,Rew2_Pen2,57,6.8,6.94970562297385,4.69970562297385,0,1,1,1
2068,1,1,Rew2_Pen2,58,6,6.00116919993889,3.75116919993889,0,0,1,1
2068,1,1,Rew2_Pen2,59,7.6,7.61646546493284,5.36646546493284,0,1,1,1
2068,0,1,Rew1_Pen2,60,6.8,6.80115702701733,4.55115702701733,0,0,0,1
2068,1,1,Rew2_Pen2,61,7.6,7.61646346095949,5.11646346095949,0,0,1,1
2068,1,1,Rew2_Pen2,62,8.4,8.53307110408787,5.78307110408787,0,0,1,1
2068,1,1,Rew2_Pen2,63,8.4,8.40114658197854,5.65114658197854,0,0,1,1
2068,1,1,Rew2_Pen2,64,6.8,6.80104715295602,4.30104715295602,0,0,1,1
2068,0,0,Rew1_Pen1,65,6.8,6.94977235200349,4.69977235200349,0,0,0,0
2068,0,1,Rew1_Pen2,66,7.6,7.79972033388913,5.79972033388913,0,1,0,1
2068,0,0,Rew1_Pen1,67,6,6.00120890792459,4.25120890792459,0,0,0,0
2068,0,1,Rew1_Pen2,68,7.6,7.61639089498203,5.11639089498203,0,0,0,1
2068,0,0,Rew1_Pen1,69,6,6.00116106600035,4.00116106600035,0,0,0,0
2068,0,0,Rew1_Pen1,70,6.8,6.8163873750018,4.8163873750018,0,1,0,0
2068,0,0,Rew1_Pen1,71,6,6.01643696799874,4.26643696799874,0,0,0,0
2068,0,0,Rew1_Pen1,72,6,6.08311029500328,4.08311029500328,0,0,0,0
2068,0,1,Rew1_Pen2,73,8.4,8.64972831006162,5.64972831006162,0,1,0,1
2068,0,0,Rew1_Pen1,74,6.8,6.80114307301119,4.80114307301119,0,0,0,0
2068,0,1,Rew1_Pen2,75,8.4,8.6831078940304,5.9331078940304,0,1,0,1
2068,0,1,Rew1_Pen2,76,7.6,7.81637769099325,5.31637769099325,0,0,0,1
2068,0,1,Rew1_Pen2,77,8.4,8.40012863709126,5.65012863709126,0,1,0,1
2068,0,1,Rew1_Pen2,78,7.6,7.69978601799812,5.69978601799812,0,0,0,1
2068,0,0,Rew1_Pen1,79,6.8,6.93234601896256,4.93234601896256,0,0,0,0
2068,0,1,Rew1_Pen2,80,8.4,8.41645702195819,5.91645702195819,0,0,0,1
2068,1,0,Rew2_Pen1,81,6,6.00120802200399,4.00120802200399,0,1,1,0
2068,1,1,Rew2_Pen2,82,8.4,8.41646944999229,5.91646944999229,0,0,1,1
2068,1,0,Rew2_Pen1,83,6,6.00115415989421,4.00115415989421,0,0,1,0
2068,1,1,Rew2_Pen2,84,8.4,8.51637177902739,5.76637177902739,0,0,1,1
2068,1,0,Rew2_Pen1,85,6,6.01636106800288,4.26636106800288,0,0,1,0
2068,1,0,Rew2_Pen1,86,6.8,7.04971206793562,4.54971206793562,0,0,1,0
2068,1,0,Rew2_Pen1,87,6.8,6.8164603440091,4.8164603440091,0,0,1,0
2068,1,1,Rew2_Pen2,88,7.6,7.74973384197801,5.24973384197801,0,0,1,1
2068,1,1,Rew2_Pen2,89,7.6,7.88306753407232,5.13306753407232,0,0,1,1
2068,1,1,Rew2_Pen2,90,7.6,7.81638217903674,5.31638217903674,0,0,1,1
2068,1,1,Rew2_Pen2,91,7.6,7.68304363801144,5.18304363801144,0,1,1,1
2068,1,1,Rew2_Pen2,92,8.4,8.53311590396333,5.78311590396333,0,0,1,1
2068,1,0,Rew2_Pen1,93,6.8,6.81658179801889,4.81658179801889,0,1,1,0
2068,1,0,Rew2_Pen1,94,6.8,6.81570706597995,4.81570706597995,0,2,1,0
2068,1,1,Rew2_Pen2,95,8.4,8.44983546994627,6.19983546994627,0,1,1,1
2068,1,0,Rew2_Pen1,96,6,6.01622777595185,4.76622777595185,0,0,1,0
2068,1,0,Rew2_Pen1,97,7.6,7.61637793597765,5.36637793597765,0,0,1,0
2068,0,0,Rew1_Pen1,98,7.6,7.60114713199437,5.10114713199437,0,0,0,0
2068,1,0,Rew2_Pen1,99,6.8,6.81645365909208,4.81645365909208,0,0,1,0
2068,0,0,Rew1_Pen1,100,6.8,7.01644983608276,5.01644983608276,0,0,0,0
2068,0,0,Rew1_Pen1,101,8.4,8.41642917296849,5.91642917296849,0,0,0,0
2068,1,0,Rew2_Pen1,102,7.6,7.61645765998401,5.11645765998401,0,0,1,0
2068,0,0,Rew1_Pen1,103,7.6,7.60023557802197,5.10023557802197,0,0,0,0
2068,0,0,Rew1_Pen1,104,6.8,6.84976411494426,5.09976411494426,0,2,0,0
2068,0,0,Rew1_Pen1,105,6,6.06640608899761,4.31640608899761,0,0,0,0
2068,1,0,Rew2_Pen1,106,6.8,6.81637780601159,4.56637780601159,0,1,1,0
2068,1,0,Rew2_Pen1,107,6,6.216427035979,4.216427035979,0,1,1,0
2068,1,0,Rew2_Pen1,108,6,6.00114285899326,4.50114285899326,0,1,1,0
2068,1,0,Rew2_Pen1,109,8.4,8.41647154896054,5.66647154896054,0,0,1,0
2068,0,0,Rew1_Pen1,110,8.4,8.40114536997862,6.15114536997862,0,1,0,0
2068,1,0,Rew2_Pen1,111,8.4,8.49932413001079,5.99932413001079,0,0,1,0
2068,0,0,Rew1_Pen1,112,6,6.0164477720391,4.5164477720391,0,0,0,0
2068,1,1,Rew2_Pen2,113,8.4,8.51562497904524,5.76562497904524,0,0,1,1
2068,1,1,Rew2_Pen2,114,7.6,7.83311790705193,6.08311790705193,0,1,1,1
2068,0,1,Rew1_Pen2,115,8.4,8.41640006192029,5.66640006192029,0,0,0,1
2068,1,1,Rew2_Pen2,116,6,6.00113708397839,4.75113708397839,0,1,1,1
2068,1,1,Rew2_Pen2,117,7.6,7.6011296910001,5.6011296910001,0,0,1,1
2068,1,1,Rew2_Pen2,118,6,6.24982933199499,4.74982933199499,0,0,1,1
2068,0,1,Rew1_Pen2,119,6.8,6.8163896339247,4.5663896339247,0,0,0,1
2068,1,1,Rew2_Pen2,120,8.4,8.64971659600269,5.64971659600269,0,0,1,1
2068,1,1,Rew2_Pen2,121,6.8,6.81576468597632,5.81576468597632,0,1,1,1
2068,0,1,Rew1_Pen2,122,7.6,7.60115315008443,5.10115315008443,0,0,0,1
2068,1,1,Rew2_Pen2,123,6.8,6.81636354292277,4.81636354292277,0,0,1,1
2068,0,1,Rew1_Pen2,124,6,6.00114158797078,4.00114158797078,0,0,0,1
2068,0,1,Rew1_Pen2,125,7.6,7.60114762210287,5.35114762210287,0,1,0,1
2068,0,1,Rew1_Pen2,126,8.4,8.40119134297129,5.90119134297129,0,1,0,1
2068,0,1,Rew1_Pen2,127,6.8,6.81641132209916,5.06641132209916,0,0,0,1
2068,0,1,Rew1_Pen2,128,6,6.13307000207715,4.38307000207715,0,0,0,1
2069,1,0,Rew2_Pen1,1,6,6.0128340779338,5.2628340779338,0,1,1,0
2069,0,0,Rew1_Pen1,2,6,6.00113247800618,4.25113247800618,0,0,0,0
2069,1,0,Rew2_Pen1,3,6.8,6.81124026502948,5.06124026502948,0,0,1,0
2069,1,0,Rew2_Pen1,4,7.6,7.60115001699887,5.10115001699887,0,0,1,0
2069,0,0,Rew1_Pen1,5,6.8,6.80654247198254,5.55654247198254,0,0,0,0
2069,0,0,Rew1_Pen1,6,7.6,7.61052237800322,6.36052237800322,0,0,0,0
2069,1,0,Rew2_Pen1,7,6,6.25171860505361,4.75171860505361,0,1,1,0
2069,0,0,Rew1_Pen1,8,7.6,7.61067309195641,5.86067309195641,0,0,0,0
2069,1,0,Rew2_Pen1,9,8.4,8.4063937360188,6.1563937360188,0,0,1,0
2069,1,0,Rew2_Pen1,10,6.8,6.81052257306874,5.06052257306874,0,0,1,0
2069,0,0,Rew1_Pen1,11,8.4,8.40849020599853,6.65849020599853,0,0,0,0
2069,0,0,Rew1_Pen1,12,6.8,6.81083001208026,5.81083001208026,0,0,0,0
2069,0,0,Rew1_Pen1,13,6,6.00115195894614,4.50115195894614,0,0,0,0
2069,1,0,Rew2_Pen1,14,7.6,7.60114563792013,5.60114563792013,0,2,1,0
2069,0,0,Rew1_Pen1,15,8.4,8.41089432500303,6.41089432500303,0,0,0,0
2069,1,0,Rew2_Pen1,16,8.4,8.41120824206155,6.16120824206155,0,0,1,0
2069,1,1,Rew2_Pen2,17,6.8,6.80060784704983,4.80060784704983,0,0,1,1
2069,1,1,Rew2_Pen2,18,6.8,6.81109724706039,5.06109724706039,0,0,1,1
2069,1,1,Rew2_Pen2,19,7.6,7.60120512498543,5.35120512498543,0,0,1,1
2069,0,1,Rew1_Pen2,20,8.4,8.41106697497889,7.16106697497889,0,0,0,1
2069,1,1,Rew2_Pen2,21,8.4,8.60903176805004,6.10903176805004,0,0,1,1
2069,0,1,Rew1_Pen2,22,6.8,6.80114477500319,5.55114477500319,0,0,0,1
2069,0,1,Rew1_Pen2,23,7.6,7.61072504706681,6.11072504706681,0,0,0,1
2069,1,1,Rew2_Pen2,24,6,6.01078831998166,4.51078831998166,0,0,1,1
2069,0,1,Rew1_Pen2,25,7.6,7.61103293707129,6.36103293707129,0,1,0,1
2069,1,1,Rew2_Pen2,26,8.4,8.41118953109253,6.66118953109253,0,0,1,1
2069,0,1,Rew1_Pen2,27,6,6.01047508104239,4.76047508104239,0,0,0,1
2069,0,1,Rew1_Pen2,28,6,6.01052450900897,4.51052450900897,0,0,0,1
2069,1,1,Rew2_Pen2,29,6,6.00114652793854,4.25114652793854,0,1,1,1
2069,0,1,Rew1_Pen2,30,6.8,6.80114456394222,5.55114456394222,0,0,0,1
2069,1,1,Rew2_Pen2,31,7.6,7.60114722501021,5.35114722501021,0,0,1,1
2069,0,1,Rew1_Pen2,32,8.4,8.52958245598711,7.02958245598711,0,0,0,1
2069,0,1,Rew1_Pen2,33,8.4,8.41091925895307,8.41091925895307,0,0,0,1
2069,0,0,Rew1_Pen1,34,6,6.01175902201794,6.01175902201794,0,0,0,0
2069,0,0,Rew1_Pen1,35,6,6.01034417701885,6.01034417701885,0,0,0,0
2069,0,1,Rew1_Pen2,36,8.4,8.40328247298021,8.40328247298021,0,0,0,1
2069,0,0,Rew1_Pen1,37,6.8,6.80384544795379,6.80384544795379,0,0,0,0
2069,0,0,Rew1_Pen1,38,6,6.01055056904443,6.01055056904443,0,0,0,0
2069,0,0,Rew1_Pen1,39,6.8,6.81035416701343,6.81035416701343,0,0,0,0
2069,0,1,Rew1_Pen2,40,7.6,7.6105944570154,7.6105944570154,0,0,0,1
2069,0,1,Rew1_Pen2,41,7.6,7.61142357904464,7.61142357904464,0,0,0,1
2069,0,0,Rew1_Pen1,42,6.8,6.81123222608585,6.81123222608585,0,0,0,0
2069,0,0,Rew1_Pen1,43,6.8,6.81121434702072,6.81121434702072,0,0,0,0
2069,0,1,Rew1_Pen2,44,7.6,7.60382162698079,7.60382162698079,0,0,0,1
2069,0,1,Rew1_Pen2,45,7.6,7.60387998493388,7.60387998493388,0,0,0,1
2069,0,1,Rew1_Pen2,46,8.4,8.40418992203195,8.40418992203195,0,0,0,1
2069,0,0,Rew1_Pen1,47,6,6.0108584020054,6.0108584020054,0,0,0,0
2069,0,1,Rew1_Pen2,48,8.4,8.41083910700399,8.41083910700399,0,0,0,1
2069,1,1,Rew2_Pen2,49,7.6,7.61029731901363,5.86029731901363,0,1,1,1
2069,1,0,Rew2_Pen1,50,6.8,6.8011525310576,4.5511525310576,0,1,1,0
2069,1,0,Rew2_Pen1,51,6.8,6.80275668704417,5.05275668704417,0,0,1,0
2069,1,1,Rew2_Pen2,52,8.4,8.41061613196507,6.16061613196507,0,1,1,1
2069,1,1,Rew2_Pen2,53,8.4,8.4011475329753,6.1511475329753,0,2,1,1
2069,1,1,Rew2_Pen2,54,8.4,8.40390516095795,6.65390516095795,0,0,1,1
2069,1,0,Rew2_Pen1,55,6,6.0011477379594,4.2511477379594,0,0,1,0
2069,1,0,Rew2_Pen1,56,6,6.00077127898112,4.50077127898112,0,0,1,0
2069,1,1,Rew2_Pen2,57,8.4,8.4011462040944,5.9011462040944,0,0,1,1
2069,1,1,Rew2_Pen2,58,7.6,7.60038235993125,5.35038235993125,0,0,1,1
2069,1,0,Rew2_Pen1,59,6,6.01127359399106,4.26127359399106,0,0,1,0
2069,1,0,Rew2_Pen1,60,6,6.00440857699141,4.50440857699141,0,0,1,0
2069,1,1,Rew2_Pen2,61,7.6,7.60378832300194,5.60378832300194,0,2,1,1
2069,1,0,Rew2_Pen1,62,6.8,6.98395049909595,4.98395049909595,0,0,1,0
2069,1,0,Rew2_Pen1,63,6.8,6.92068674392067,5.67068674392067,0,0,1,0
2069,1,1,Rew2_Pen2,64,7.6,7.60383015102707,6.10383015102707,0,0,1,1
2069,1,0,Rew2_Pen1,65,6,6.24071050796192,4.74071050796192,0,0,1,0
2069,1,0,Rew2_Pen1,66,6,6.00393123901449,4.50393123901449,0,0,1,0
2069,0,0,Rew1_Pen1,67,6,6.00117387797218,4.25117387797218,0,0,0,0
2069,1,0,Rew2_Pen1,68,6.8,6.80114572297316,5.55114572297316,0,0,1,0
2069,1,0,Rew2_Pen1,69,7.6,7.6040139880497,6.1040139880497,0,0,1,0
2069,0,0,Rew1_Pen1,70,7.6,7.61064475995954,7.61064475995954,0,0,0,0
2069,0,0,Rew1_Pen1,71,6.8,6.81102678505704,6.81102678505704,0,0,0,0
2069,0,0,Rew1_Pen1,72,7.6,7.61071110400371,7.61071110400371,0,0,0,0
2069,1,0,Rew2_Pen1,73,8.4,8.4107815210009,6.4107815210009,0,0,1,0
2069,1,0,Rew2_Pen1,74,8.4,8.41049812501296,6.16049812501296,0,0,1,0
2069,0,0,Rew1_Pen1,75,6,6.01010301709175,6.01010301709175,0,0,0,0
2069,1,0,Rew2_Pen1,76,7.6,7.60068964597303,5.10068964597303,0,0,1,0
2069,0,0,Rew1_Pen1,77,6.8,6.81070162099786,6.81070162099786,0,0,0,0
2069,0,0,Rew1_Pen1,78,8.4,8.41138282697648,8.41138282697648,0,0,0,0
2069,0,0,Rew1_Pen1,79,8.4,8.41084660601337,8.41084660601337,0,0,0,0
2069,1,0,Rew2_Pen1,80,6.8,7.05457610997837,5.05457610997837,0,0,1,0
2069,0,1,Rew1_Pen2,81,6,6.01089790696278,5.76089790696278,0,0,0,1
2069,0,1,Rew1_Pen2,82,7.6,7.60431865602732,7.35431865602732,0,0,0,1
2069,0,1,Rew1_Pen2,83,6.8,6.80427625100128,6.55427625100128,0,0,0,1
2069,1,1,Rew2_Pen2,84,6.8,6.80119171389379,5.05119171389379,0,0,1,1
2069,1,1,Rew2_Pen2,85,8.4,8.43978489900474,6.18978489900474,0,1,1,1
2069,1,1,Rew2_Pen2,86,6,6.22911530907732,4.47911530907732,0,0,1,1
2069,1,1,Rew2_Pen2,87,8.4,8.40439517505001,5.90439517505001,0,0,1,1
2069,0,1,Rew1_Pen2,88,6.8,6.81142207200173,6.56142207200173,0,0,0,1
2069,1,1,Rew2_Pen2,89,6,6.00359664706048,4.50359664706048,0,0,1,1
2069,0,1,Rew1_Pen2,90,8.4,8.40295850601979,8.15295850601979,0,0,0,1
2069,0,1,Rew1_Pen2,91,7.6,7.60371286398731,7.35371286398731,0,0,0,1
2069,1,1,Rew2_Pen2,92,7.6,7.81002338894177,5.56002338894177,0,0,1,1
2069,1,1,Rew2_Pen2,93,6.8,6.80372535600327,5.05372535600327,0,1,1,1
2069,0,1,Rew1_Pen2,94,8.4,8.40344911406282,8.15344911406282,0,0,0,1
2069,0,1,Rew1_Pen2,95,6,6.0044818680035,5.7544818680035,0,0,0,1
2069,1,1,Rew2_Pen2,96,7.6,7.76311785995495,5.51311785995495,0,0,1,1
2069,0,0,Rew1_Pen1,97,6,6.01092034508474,5.76092034508474,0,0,0,0
2069,0,0,Rew1_Pen1,98,6,6.01122994802427,5.76122994802427,0,0,0,0
2069,0,0,Rew1_Pen1,99,6.8,6.81125303800218,6.56125303800218,0,0,0,0
2069,0,0,Rew1_Pen1,100,6.8,6.81112866196781,6.56112866196781,0,0,0,0
2069,0,0,Rew1_Pen1,101,6.8,6.81168546201661,6.56168546201661,0,0,0,0
2069,0,0,Rew1_Pen1,102,6,6.01155717694201,5.76155717694201,0,0,0,0
2069,0,1,Rew1_Pen2,103,7.6,7.61048970499542,7.36048970499542,0,0,0,1
2069,0,1,Rew1_Pen2,104,8.4,8.41183081199415,8.16183081199415,0,0,0,1
2069,0,1,Rew1_Pen2,105,8.4,8.40377072710544,8.15377072710544,0,0,0,1
2069,0,1,Rew1_Pen2,106,8.4,8.41089124500286,8.16089124500286,0,0,0,1
2069,0,1,Rew1_Pen2,107,7.6,7.61108656891156,7.36108656891156,0,0,0,1
2069,0,0,Rew1_Pen1,108,6,6.01121870102361,5.76121870102361,0,0,0,0
2069,0,1,Rew1_Pen2,109,8.4,8.40331389696803,8.15331389696803,0,0,0,1
2069,0,1,Rew1_Pen2,110,7.6,7.60363230493385,7.35363230493385,0,0,0,1
2069,0,1,Rew1_Pen2,111,7.6,7.60390021302737,7.35390021302737,0,0,0,1
2069,0,0,Rew1_Pen1,112,6.8,6.81105948297773,6.56105948297773,0,0,0,0
2069,1,1,Rew2_Pen2,113,7.6,7.6101050110301,5.6101050110301,0,0,1,1
2069,1,1,Rew2_Pen2,114,8.4,8.55625355697703,6.05625355697703,0,1,1,1
2069,1,0,Rew2_Pen1,115,6.8,6.81016994500533,5.31016994500533,0,0,1,0
2069,1,0,Rew2_Pen1,116,6.8,6.80440817296039,4.80440817296039,0,0,1,0
2069,1,1,Rew2_Pen2,117,7.6,7.60405150207225,5.35405150207225,0,1,1,1
2069,1,0,Rew2_Pen1,118,6,6.00115185894538,4.25115185894538,0,1,1,0
2069,1,0,Rew2_Pen1,119,6,6.00095379306003,4.25095379306003,0,1,1,0
2069,1,0,Rew2_Pen1,120,6.8,6.80118772003334,5.05118772003334,0,2,1,0
2069,1,0,Rew2_Pen1,121,6,6.0105633540079,4.7605633540079,0,0,1,0
2069,1,1,Rew2_Pen2,122,8.4,8.40401687298436,7.15401687298436,0,0,1,1
2069,1,1,Rew2_Pen2,123,8.4,8.40351594996173,6.65351594996173,0,0,1,1
2069,1,1,Rew2_Pen2,124,7.6,7.81560014397837,6.31560014397837,0,1,1,1
2069,1,1,Rew2_Pen2,125,8.4,8.40441713493783,5.90441713493783,0,0,1,1
2069,1,0,Rew2_Pen1,126,6.8,6.80400961800478,4.80400961800478,0,1,1,0
2069,1,0,Rew2_Pen1,127,6,6.25417733902577,4.25417733902577,0,0,1,0
2069,1,1,Rew2_Pen2,128,7.6,7.60115010698792,5.35115010698792,0,0,1,1
2070,1,1,Rew2_Pen2,1,8.4,8.41832566203084,6.16832566203084,0,1,1,1
2070,1,0,Rew2_Pen1,2,6.8,6.81911395804491,4.81911395804491,0,0,1,0
2070,1,0,Rew2_Pen1,3,6.8,6.81985308299772,4.81985308299772,0,1,1,0
2070,1,0,Rew2_Pen1,4,6,6.11562249192502,4.36562249192502,0,1,1,0
2070,1,1,Rew2_Pen2,5,8.4,8.53238426195458,6.03238426195458,0,0,1,1
2070,1,0,Rew2_Pen1,6,6,6.24871214001905,4.24871214001905,0,0,1,0
2070,1,1,Rew2_Pen2,7,7.6,7.60119601502083,5.10119601502083,0,0,1,1
2070,1,1,Rew2_Pen2,8,7.6,7.63309403695166,5.13309403695166,0,1,1,1
2070,1,0,Rew2_Pen1,9,6,6.16641552897636,4.41641552897636,0,1,1,0
2070,1,1,Rew2_Pen2,10,8.4,8.43323345703539,5.68323345703539,0,0,1,1
2070,1,1,Rew2_Pen2,11,8.4,8.41638758801855,6.16638758801855,0,1,1,1
2070,1,1,Rew2_Pen2,12,7.6,7.60114138596691,5.35114138596691,0,1,1,1
2070,1,0,Rew2_Pen1,13,6.8,6.94975833198987,4.94975833198987,0,1,1,0
2070,1,1,Rew2_Pen2,14,7.6,7.83304979896639,5.58304979896639,0,0,1,1
2070,1,0,Rew2_Pen1,15,6,6.01637216401286,4.26637216401286,0,0,1,0
2070,1,0,Rew2_Pen1,16,6.8,6.81636625993997,4.81636625993997,0,2,1,0
2070,0,0,Rew1_Pen1,17,6,6.01635754702147,4.26635754702147,0,0,0,0
2070,0,0,Rew1_Pen1,18,6.8,6.81640560401138,4.81640560401138,0,0,0,0
2070,0,0,Rew1_Pen1,19,6.8,6.81637277302798,4.81637277302798,0,0,0,0
2070,0,0,Rew1_Pen1,20,6.8,6.81645767600276,4.81645767600276,0,2,0,0
2070,0,1,Rew1_Pen2,21,8.4,8.40113982907496,5.90113982907496,0,1,0,1
2070,0,1,Rew1_Pen2,22,7.6,7.68312298704404,5.68312298704404,0,0,0,1
2070,0,1,Rew1_Pen2,23,8.4,8.41646527091507,6.16646527091507,0,0,0,1
2070,0,1,Rew1_Pen2,24,8.4,8.4011393270921,5.9011393270921,0,1,0,1
2070,0,0,Rew1_Pen1,25,6,6.21638757293113,4.46638757293113,0,0,0,0
2070,0,0,Rew1_Pen1,26,6,6.01645641995128,4.26645641995128,0,0,0,0
2070,0,0,Rew1_Pen1,27,6,6.00114710896742,4.00114710896742,0,0,0,0
2070,0,1,Rew1_Pen2,28,7.6,7.60120198701043,5.35120198701043,0,0,0,1
2070,0,1,Rew1_Pen2,29,8.4,8.41645332193002,6.16645332193002,0,0,0,1
2070,0,1,Rew1_Pen2,30,7.6,7.60114420705941,5.35114420705941,0,0,0,1
2070,0,0,Rew1_Pen1,31,6.8,6.81597621901892,4.56597621901892,0,0,0,0
2070,0,1,Rew1_Pen2,32,7.6,7.60114062705543,5.35114062705543,0,0,0,1
2070,0,1,Rew1_Pen2,33,7.6,7.71637980395462,5.71637980395462,0,1,0,1
2070,0,1,Rew1_Pen2,34,6.8,6.8322828450473,4.8322828450473,0,0,0,1
2070,0,1,Rew1_Pen2,35,6.8,6.81647758604959,5.06647758604959,0,0,0,1
2070,0,1,Rew1_Pen2,36,6,6.01643604994752,4.51643604994752,0,0,0,1
2070,1,1,Rew2_Pen2,37,7.6,7.60117340297438,5.35117340297438,0,1,1,1
2070,1,1,Rew2_Pen2,38,6,6.00114011694677,4.00114011694677,0,0,1,1
2070,1,1,Rew2_Pen2,39,6,6.01645064505283,4.26645064505283,0,2,1,1
2070,1,1,Rew2_Pen2,40,6.8,6.80122122797184,4.55122122797184,0,0,1,1
2070,1,1,Rew2_Pen2,41,8.4,8.40118558204267,5.90118558204267,0,1,1,1
2070,0,1,Rew1_Pen2,42,6,6.01574760500807,4.26574760500807,0,0,0,1
2070,1,1,Rew2_Pen2,43,7.6,7.61644216801506,5.36644216801506,0,1,1,1
2070,0,1,Rew1_Pen2,44,8.4,8.61650736292358,6.11650736292358,0,0,0,1
2070,0,1,Rew1_Pen2,45,8.4,8.54979711200576,6.04979711200576,0,0,0,1
2070,1,1,Rew2_Pen2,46,8.4,8.40113882999867,5.90113882999867,0,2,1,1
2070,1,1,Rew2_Pen2,47,6.8,6.98303173796739,4.98303173796739,0,0,1,1
2070,0,1,Rew1_Pen2,48,7.6,7.61645869200584,5.61645869200584,0,0,0,1
2070,1,0,Rew2_Pen1,49,8.4,8.40115941001568,5.40115941001568,0,0,1,0
2070,1,0,Rew2_Pen1,50,6,6.00114189600572,4.00114189600572,0,2,1,0
2070,0,0,Rew1_Pen1,51,8.4,8.41644224605989,5.91644224605989,0,0,0,0
2070,1,0,Rew2_Pen1,52,6,6.21635674592108,4.21635674592108,0,0,1,0
2070,0,0,Rew1_Pen1,53,7.6,7.61637480498757,5.36637480498757,0,0,0,0
2070,0,0,Rew1_Pen1,54,6.8,6.91645401995629,4.91645401995629,0,1,0,0
2070,1,0,Rew2_Pen1,55,8.4,8.40114050498232,5.65114050498232,0,3,1,0
2070,1,0,Rew2_Pen1,56,7.6,7.61646955390461,5.11646955390461,0,0,1,0
2070,0,0,Rew1_Pen1,57,6.8,6.99975120997988,4.99975120997988,0,1,0,0
2070,0,0,Rew1_Pen1,58,6,6.03303158900235,4.28303158900235,0,1,0,0
2070,1,0,Rew2_Pen1,59,6.8,6.801176907029,4.551176907029,0,0,1,0
2070,0,0,Rew1_Pen1,60,6,6.01637276099063,4.26637276099063,0,0,0,0
2070,0,0,Rew1_Pen1,61,8.4,8.66639420401771,6.16639420401771,0,2,0,0
